space,feature,3D,2D,tool,non_tool,distance,luminance
10.125634606237497,11.977978603734005,11.080884493238603,14.044118055430006,12.573534797416999,12.90830734427449,5.465954491904199,4.1226155213008004
14.173769834277003,13.343995225734004,13.409095660803999,13.744208156381994,15.470960441702998,13.585915430179996,3.498013499331999,2.5720145220889994
11.285344523656004,9.969926677930003,8.980052054803998,8.335589820934702,7.9854250855389965,7.060905840329998,4.6573002415203995,4.010788418319001
13.142715675830003,12.880343911390005,13.161452633158996,15.114216177500005,13.182685590019997,15.109144148670007,3.1056195889396023,2.9211731107215
13.032708979459,13.075855322581006,10.389672856360002,12.216323011,14.606298015029997,14.16589455131999,2.5480838335322007,2.314997133304244
2.8426594453676994,3.186755347913,3.4413449426323,4.456908515557799,3.892245626635111,4.143346947977699,0.7446048438193,0.7861147503736055
9.041525608090007,9.307496060345,8.205323585300007,9.445907564965,11.576091122319998,12.430226906289995,3.3884943833579997,3.065759887711999
11.114634211119995,11.164148735890002,12.727196929429995,13.034777825039999,12.834994869219999,13.702394923820002,3.358224928868,3.1940529597159992
8.671708543397,8.224865004452003,8.943841659159839,8.909755634039602,9.371510574175199,8.220537193090001,0.18633459976404,0.42545320282526994
11.883861559820991,12.176052882710001,11.481009476239999,10.764808984840004,11.260090348350007,12.15048805867,5.032841988425,3.354414251750998
13.89024438666,11.689058152480005,13.244958055160005,14.086195819650001,11.325180126698001,10.655703558546998,5.663172237694999,3.8884222499562986
4.237923009347003,5.275724476157,1.4735520058400196,4.4015100435286,5.115558919578002,6.044393846421002,0.5715345809541001,0.7801071843580003
