space,feature,3D,2D,tool,non_tool,distance,luminance
3.3014244665979997,4.126338431253999,0.6979293134041,0.7449591042666,-0.22144206085163012,-1.7400682363438003,1.0092481082008002,-0.5096510997458998
4.6997859287065,2.649526962987471,5.399743291812999,2.2405913304654015,4.083470521200962,1.0514014589206007,1.1641225008487706,2.3829062139784987
9.067666550038998,6.1811482901476,1.5595739593248308,-0.2938265064279001,3.6521560884483026,0.46484783308306,-0.9066910999186004,-2.1677072519837406
5.188111365886401,3.623090385926301,1.6914961310657,0.9526823747149001,5.4138867186436,3.0349215055986987,1.3927457139200998,1.0345972856037995
1.9667421476650997,1.1796649974802003,0.6105550027708999,2.2328687267989005,1.0545939464940997,0.7522666112163199,2.29998566051446,1.7563180406154006
5.468012263158999,4.16539770304,3.7153634859254008,1.7137128304384996,5.784236475231999,3.5349809249410002,1.7114620488779995,1.08961839174692
-2.021390090229101,-1.035938955327821,-2.3499788334349994,-1.4541710967652,-0.6693699051455,0.4402421568309,0.5098238575305996,-0.045336964838999974
7.815309754103001,2.635185330252799,7.700606777590001,6.8384997387139945,4.760786685368002,1.9749013631041998,4.015940628977002,3.016284641587599
4.779940743582361,1.3164353493048,3.239468841484702,5.002499290426999,1.4501204773277998,1.3283951851656997,3.1308682317135004,2.6172115053260008
6.423606694431087,2.3211474579107985,0.8779019525415995,-0.9766654195414004,1.8209173182196,-0.03392443360518003,3.6148914819740003,2.6203893016358997
