5.300000000000000000e+01,9.000000000000000000e+01,1.814563011321781261e+01
5.600000000000000000e+01,9.100000000000000000e+01,2.238075957866573518e+01
5.700000000000000000e+01,9.000000000000000000e+01,1.904228770393275738e+01
5.700000000000000000e+01,9.100000000000000000e+01,2.290885120119519769e+01
5.800000000000000000e+01,9.000000000000000000e+01,2.304230882024890192e+01
5.900000000000000000e+01,2.500000000000000000e+01,2.461674583958174978e+01
5.900000000000000000e+01,2.600000000000000000e+01,2.103186981330993532e+01
5.900000000000000000e+01,8.900000000000000000e+01,1.903294174758866930e+01
5.900000000000000000e+01,9.000000000000000000e+01,2.365601023769835365e+01
6.000000000000000000e+01,2.500000000000000000e+01,2.143071762581151773e+01
6.000000000000000000e+01,2.600000000000000000e+01,2.856033311937891028e+01
6.000000000000000000e+01,8.900000000000000000e+01,2.443905474854589244e+01
6.000000000000000000e+01,9.000000000000000000e+01,1.826826955387115703e+01
6.100000000000000000e+01,2.600000000000000000e+01,3.397900426979146005e+01
6.100000000000000000e+01,2.700000000000000000e+01,2.709454300712878450e+01
6.100000000000000000e+01,8.800000000000000000e+01,2.585462405615758286e+01
6.100000000000000000e+01,8.900000000000000000e+01,2.032423876473396263e+01
6.200000000000000000e+01,2.700000000000000000e+01,3.142933225071850245e+01
6.200000000000000000e+01,2.800000000000000000e+01,3.029076306099480576e+01
6.200000000000000000e+01,2.900000000000000000e+01,2.123612910415559796e+01
6.200000000000000000e+01,8.700000000000000000e+01,1.903587823549646174e+01
6.200000000000000000e+01,8.800000000000000000e+01,2.545657363271536511e+01
6.300000000000000000e+01,2.900000000000000000e+01,2.895574289793518474e+01
6.300000000000000000e+01,3.000000000000000000e+01,2.967042197000438719e+01
6.300000000000000000e+01,8.700000000000000000e+01,2.652117815985251426e+01
6.300000000000000000e+01,8.800000000000000000e+01,1.893749150661137293e+01
6.400000000000000000e+01,3.000000000000000000e+01,2.033948530594356541e+01
6.400000000000000000e+01,3.100000000000000000e+01,2.447581140473306149e+01
6.400000000000000000e+01,3.200000000000000000e+01,2.234246862016077628e+01
6.400000000000000000e+01,3.300000000000000000e+01,2.199385905083786241e+01
6.400000000000000000e+01,8.700000000000000000e+01,2.595512944069880845e+01
6.500000000000000000e+01,3.300000000000000000e+01,2.634333941685673253e+01
6.500000000000000000e+01,3.400000000000000000e+01,2.680672981141351841e+01
6.500000000000000000e+01,8.600000000000000000e+01,2.372329093710107983e+01
6.600000000000000000e+01,3.400000000000000000e+01,2.411275000722841710e+01
6.600000000000000000e+01,3.500000000000000000e+01,2.491111356411815336e+01
6.600000000000000000e+01,8.600000000000000000e+01,2.265654186777504009e+01
6.700000000000000000e+01,3.600000000000000000e+01,2.508383750783759680e+01
6.700000000000000000e+01,3.700000000000000000e+01,2.351972586290279210e+01
6.700000000000000000e+01,8.500000000000000000e+01,2.122671974919012072e+01
6.800000000000000000e+01,3.700000000000000000e+01,2.401979884251562325e+01
6.800000000000000000e+01,3.800000000000000000e+01,2.226817093944057291e+01
6.800000000000000000e+01,8.400000000000000000e+01,1.858844054637878784e+01
6.800000000000000000e+01,8.500000000000000000e+01,1.843101435611718131e+01
6.900000000000000000e+01,3.800000000000000000e+01,2.174668248163444062e+01
6.900000000000000000e+01,3.900000000000000000e+01,2.043215491963827546e+01
6.900000000000000000e+01,8.300000000000000000e+01,1.904597123863996089e+01
6.900000000000000000e+01,8.400000000000000000e+01,2.042511662247473581e+01
7.000000000000000000e+01,3.900000000000000000e+01,1.978093007851873963e+01
7.000000000000000000e+01,4.000000000000000000e+01,1.882948285883609785e+01
7.000000000000000000e+01,8.300000000000000000e+01,2.290589839364425373e+01
7.100000000000000000e+01,4.000000000000000000e+01,1.823902989049796020e+01
7.100000000000000000e+01,8.300000000000000000e+01,2.160286645887447321e+01
7.200000000000000000e+01,4.200000000000000000e+01,2.229973663512683757e+01
7.300000000000000000e+01,4.200000000000000000e+01,2.037011810371940967e+01
7.300000000000000000e+01,4.300000000000000000e+01,2.222302002155186784e+01
7.300000000000000000e+01,8.200000000000000000e+01,1.987184816751392091e+01
7.400000000000000000e+01,4.300000000000000000e+01,2.020240617460910926e+01
7.400000000000000000e+01,4.400000000000000000e+01,2.103226691965535622e+01
7.400000000000000000e+01,8.200000000000000000e+01,1.912862782897219915e+01
7.500000000000000000e+01,4.400000000000000000e+01,2.087960699543097220e+01
7.500000000000000000e+01,8.100000000000000000e+01,1.833966112821570960e+01
7.600000000000000000e+01,4.500000000000000000e+01,2.255389748972342900e+01
7.700000000000000000e+01,4.500000000000000000e+01,2.134125195847253664e+01
7.700000000000000000e+01,4.600000000000000000e+01,2.097420482014604559e+01
7.800000000000000000e+01,4.600000000000000000e+01,2.089553174836219185e+01
7.900000000000000000e+01,4.700000000000000000e+01,1.986225912277358319e+01
8.000000000000000000e+01,4.700000000000000000e+01,1.846764328657037169e+01
8.000000000000000000e+01,4.800000000000000000e+01,1.834942395571279405e+01
8.800000000000000000e+01,5.400000000000000000e+01,1.860615291154628537e+01
8.900000000000000000e+01,5.400000000000000000e+01,1.905817167536842760e+01
9.000000000000000000e+01,5.500000000000000000e+01,2.468945864083448782e+01
9.000000000000000000e+01,5.600000000000000000e+01,2.318125692712042962e+01
9.100000000000000000e+01,5.600000000000000000e+01,2.528100863221222028e+01
9.100000000000000000e+01,5.700000000000000000e+01,2.368831381695058624e+01
9.200000000000000000e+01,5.700000000000000000e+01,2.403956493546075635e+01
9.200000000000000000e+01,5.800000000000000000e+01,2.335865727547807680e+01
9.300000000000000000e+01,5.800000000000000000e+01,2.373463343397835246e+01
9.300000000000000000e+01,5.900000000000000000e+01,2.304324570859026977e+01
9.400000000000000000e+01,5.900000000000000000e+01,2.344178066723693377e+01
9.400000000000000000e+01,6.000000000000000000e+01,2.274169184396853538e+01
9.400000000000000000e+01,1.890000000000000000e+02,2.241792224132800726e+01
9.500000000000000000e+01,6.000000000000000000e+01,2.316080178698582870e+01
9.500000000000000000e+01,6.100000000000000000e+01,2.319401630140169601e+01
9.500000000000000000e+01,1.860000000000000000e+02,2.541255872991698439e+01
9.500000000000000000e+01,1.870000000000000000e+02,3.417811828557560716e+01
9.500000000000000000e+01,1.880000000000000000e+02,3.586150289532219659e+01
9.500000000000000000e+01,1.890000000000000000e+02,2.654715980871299408e+01
9.600000000000000000e+01,6.100000000000000000e+01,2.387642735927747495e+01
9.600000000000000000e+01,6.200000000000000000e+01,2.853251192422763438e+01
9.600000000000000000e+01,6.300000000000000000e+01,2.085949641104496877e+01
9.600000000000000000e+01,1.860000000000000000e+02,3.436896100857202896e+01
9.600000000000000000e+01,1.870000000000000000e+02,4.065904538878474028e+01
9.600000000000000000e+01,1.880000000000000000e+02,2.323737901179029919e+01
9.600000000000000000e+01,1.890000000000000000e+02,1.822976984149298474e+01
9.700000000000000000e+01,6.200000000000000000e+01,1.889522253613398917e+01
9.700000000000000000e+01,6.300000000000000000e+01,2.830867757491220615e+01
9.700000000000000000e+01,6.400000000000000000e+01,2.639165848726522867e+01
9.700000000000000000e+01,1.860000000000000000e+02,4.423959205824506569e+01
9.700000000000000000e+01,1.870000000000000000e+02,2.817326345902879581e+01
9.800000000000000000e+01,6.400000000000000000e+01,2.650938349572655639e+01
9.800000000000000000e+01,6.500000000000000000e+01,2.585074053247519288e+01
9.800000000000000000e+01,1.850000000000000000e+02,3.317179155308185301e+01
9.800000000000000000e+01,1.860000000000000000e+02,3.772287722914565933e+01
9.800000000000000000e+01,1.870000000000000000e+02,2.230318882670596992e+01
9.900000000000000000e+01,6.500000000000000000e+01,2.595496855484184096e+01
9.900000000000000000e+01,6.600000000000000000e+01,2.639061844479304497e+01
9.900000000000000000e+01,1.840000000000000000e+02,3.586830709432253173e+01
9.900000000000000000e+01,1.850000000000000000e+02,3.663795497609486773e+01
1.000000000000000000e+02,6.700000000000000000e+01,2.582305178805361834e+01
1.000000000000000000e+02,6.800000000000000000e+01,2.445438750470048817e+01
1.000000000000000000e+02,1.830000000000000000e+02,2.834762254336986587e+01
1.000000000000000000e+02,1.840000000000000000e+02,3.234004591332032419e+01
1.010000000000000000e+02,6.700000000000000000e+01,1.938225270276385714e+01
1.010000000000000000e+02,6.800000000000000000e+01,3.850676386617512748e+01
1.010000000000000000e+02,6.900000000000000000e+01,3.873364702083902955e+01
1.010000000000000000e+02,7.000000000000000000e+01,3.330011687092587636e+01
1.010000000000000000e+02,7.100000000000000000e+01,3.322027756322174952e+01
1.010000000000000000e+02,7.200000000000000000e+01,3.107063270677798172e+01
1.010000000000000000e+02,7.300000000000000000e+01,3.591591583460619574e+01
1.010000000000000000e+02,1.820000000000000000e+02,2.632685906284967814e+01
1.010000000000000000e+02,1.830000000000000000e+02,2.497453526828930492e+01
1.020000000000000000e+02,6.700000000000000000e+01,1.841771418503238067e+01
1.020000000000000000e+02,6.800000000000000000e+01,1.959297844161276458e+01
1.020000000000000000e+02,6.900000000000000000e+01,2.873384199573209230e+01
1.020000000000000000e+02,7.000000000000000000e+01,2.983208556737724138e+01
1.020000000000000000e+02,7.100000000000000000e+01,2.976823374552933643e+01
1.020000000000000000e+02,7.200000000000000000e+01,2.920626599941567747e+01
1.020000000000000000e+02,7.300000000000000000e+01,4.158696000186640873e+01
1.020000000000000000e+02,7.400000000000000000e+01,3.709775663656481726e+01
1.020000000000000000e+02,1.810000000000000000e+02,2.552991181074935767e+01
1.020000000000000000e+02,1.820000000000000000e+02,2.248058326697469411e+01
1.030000000000000000e+02,6.500000000000000000e+01,1.860262338449128094e+01
1.030000000000000000e+02,7.400000000000000000e+01,3.573070597315925312e+01
1.030000000000000000e+02,7.500000000000000000e+01,3.749153859308722048e+01
1.030000000000000000e+02,7.600000000000000000e+01,2.554723867727447129e+01
1.030000000000000000e+02,1.800000000000000000e+02,2.375745857132498884e+01
1.030000000000000000e+02,1.810000000000000000e+02,2.486656394684006699e+01
1.040000000000000000e+02,6.300000000000000000e+01,1.813541808528533750e+01
1.040000000000000000e+02,6.400000000000000000e+01,1.885306507499760897e+01
1.040000000000000000e+02,7.500000000000000000e+01,2.473273120317263363e+01
1.040000000000000000e+02,7.600000000000000000e+01,3.743725401437352929e+01
