sub,spaceloc_SA_lPPC_lLO,spaceloc_SA_lPPC_rLO,spaceloc_SA_rPPC_lLO,spaceloc_SA_rPPC_rLO,spaceloc_SA_lAPC_lLO,spaceloc_SA_lAPC_rLO,spaceloc_SA_rAPC_lLO,spaceloc_SA_rAPC_rLO,spaceloc_FT_lPPC_lLO,spaceloc_FT_lPPC_rLO,spaceloc_FT_rPPC_lLO,spaceloc_FT_rPPC_rLO,spaceloc_FT_lAPC_lLO,spaceloc_FT_lAPC_rLO,spaceloc_FT_rAPC_lLO,spaceloc_FT_rAPC_rLO,distloc_SA_lPPC_lLO,distloc_SA_lPPC_rLO,distloc_SA_rPPC_lLO,distloc_SA_rPPC_rLO,distloc_SA_lAPC_lLO,distloc_SA_lAPC_rLO,distloc_SA_rAPC_lLO,distloc_SA_rAPC_rLO,distloc_FT_lPPC_lLO,distloc_FT_lPPC_rLO,distloc_FT_rPPC_lLO,distloc_FT_rPPC_rLO,distloc_FT_lAPC_lLO,distloc_FT_lAPC_rLO,distloc_FT_rAPC_lLO,distloc_FT_rAPC_rLO
1001.0,-1.8731042956743111,0.7521832656730737,-9.505855251872333,-16.597021913328483,-4.346466861745835,-3.9076040693296066,-7.4567367465876835,-12.326583418758997,1.7305597296326762,0.8683153954482302,-0.9202281727583616,-6.455944607552484,-0.5220698595060362,-0.8701094270310895,0.2861725091291986,-1.652480627747289,-2.7209117381262895,-10.511643861006139,-6.537805886523582,-14.803198551717463,0.3339868133489521,-0.30348925580194147,-0.058506061913238275,-1.7115569576738374,1.8745577823862083,-3.7966339189725833,0.29357723541466496,-4.108034823588581,0.6609632094985921,1.4684163751869161,0.48026475972198707,-0.09971999265438729
1002.0,1.7580327972001772,4.237530662172594,1.4027795974522115,6.216128691559913,5.208807860068804,4.892023410816802,7.190719306617824,7.603297510167424,-3.250431662084595,-0.12497101968576867,-4.797583195737776,-1.9343172460042517,1.3373689288927295,2.562308155707787,0.3164618344225321,2.5053018347721734,0.984460232335094,-0.24975888807121238,0.3516099155486045,-1.818691613119938,0.603712746306931,3.8554277131967436,1.3227187352581042,2.259372062671366,-0.21561899769574627,-2.3594554239394196,4.336680501521157,-2.1373417987087793,-1.167539979643965,3.4260792679365197,-3.1779396682562795,2.1714872946407895
1003.0,-3.692927530839278,6.82963465447148,3.1867593850215856,15.325557120655002,-7.755749991874324,1.2455348027919149,11.702845736677,28.652941730860743,-9.556253677139662,1.898911921315616,1.1646831416368706,11.974777732728239,-16.715195423504834,-8.19906791271901,2.1105764457546163,10.949602665197169,5.275653540681382,22.803652813514365,-1.8061185290925446,0.6934171287076408,0.5978939550937571,8.71628250836284,23.174456352209955,41.32184222207568,1.232093230934187,14.563363405318059,2.4136549194506385,-0.9668718120279176,-7.747597755196334,3.4788263494891556,8.265673891217821,31.975810660645546
1004.0,14.004524640863142,9.31841578320785,9.24217204707398,6.835049930358332,20.057374353555716,10.934014496007489,39.705123166307125,33.22347348852802,3.4652496689547903,3.791713775991764,5.84841630864095,11.484836955097983,6.836654615597568,8.47011342899062,22.935047470584514,31.343348380667877,-0.5343527157427034,-6.253781755609011,-0.9821302699184556,-8.574230467301943,8.786757407984869,-3.8334465107624007,36.049763965416396,36.647365006597674,-1.7408811171156384,-8.616745005802555,-0.27101293991776243,-1.2615696820117,10.889873277279214,14.507922808416149,15.873279488078982,21.410454124412425
1005.0,1.7256182712314938,-1.4318515140099128,-4.849746118007861,1.5397299568860974,15.471231763522884,15.609482323837783,35.1816589780001,54.29532777078689,-3.4818161671830756,-0.6344749155477967,-2.3972957186308577,3.0088804405892797,-3.329686979360623,3.7986031861857588,10.868500384166982,26.09081761840073,12.256851427695318,16.947810636900893,0.38731383731697566,-0.9003736936515445,0.2734508364563915,-7.92909053523229,-1.7922785339128668,-2.9746998737532424,20.59779007660845,23.31364204987055,0.07242363497107025,-0.6768391093209452,-3.828031279153379,-8.253756240904723,0.9577687866223035,0.2832703366590689
1006.0,-2.534170136407468,0.11152058889907472,-1.797889506283211,1.094036838079001,-2.8357003268218772,0.26968495090326966,-2.5798508090925,0.754770772952904,-2.017285890399745,0.6785136098845362,0.5186807722201298,1.23080054026883,-0.681050405925262,0.49444929804727755,-4.220052100448386,1.9613364632781722,-3.36343017320064,-0.022079675198723385,2.853641362485062,0.32382706749810936,-2.0807709656780706,0.19354314031928072,-2.840993401272767,1.5857221255447613,-0.5318563914252611,-0.1521945575834267,0.354878648784392,2.599236720378978,-0.6169179310233052,-0.0909353731602394,-0.76134379019056,1.3792221024050124
1007.0,1.8579965222962533,0.8517782599900611,1.4189165281783258,2.6316426555383687,-4.248176364941035,-2.432317904323947,-8.906016404378384,-4.675431370843948,-4.7159424058275645,-3.981336910256703,-0.14280114746724681,0.2373838347437398,-3.7952331246721562,0.3313540960166644,-3.05135879076273,-1.4134827757215302,0.15078615482470806,4.543397475270822,0.43687358097628687,3.7569946553331803,-2.361814191442001,1.5412826967877005,1.1422943560385785,6.393033766593377,-0.9791710876311454,0.6984053069755626,-2.5305736575203412,-1.3142347521501314,-1.4454632529129803,0.3566076668991361,0.062347335210957006,0.7944205503322161
1008.0,3.9521511463280397,1.477473335627349,9.609627297055933,3.080218418201216,7.552901087399836,-0.9995309576047028,9.191372936192115,-4.251745797183979,-0.06818442642046633,-0.761127096328633,0.11115954620915955,-3.8094982040057803,-2.8112671924207264,-5.621238164970307,-5.8916782251984925,-10.311412764040675,0.3417473212332922,-0.5625413516633249,3.3902496658599626,2.319724829367713,4.9601536878332855,-7.514232155307536,8.482998938277724,-7.3735804952964665,-1.4052021912768493,0.9766028617272319,-0.07399724945786536,-0.11089441691840975,-4.358955388027255,-10.17840001242312,-2.8071289894001574,-8.521488067359147
1009.0,5.724674346132979,2.691219951805393,-1.0323639700013276,0.28846429552721814,0.713830862479798,-2.8468542756095996,12.961356781468131,26.486364040102583,-7.687629759851589,-8.834705415267797,-9.048549208879216,-5.028862275406624,-0.7141944643798865,-0.11501351324786406,11.763602988222651,21.181873312071907,25.92219192217308,27.98457433583447,38.46362114897841,33.49341051530104,23.313575899593594,10.474627330294291,-8.540873327953506,-2.1667162360589676,29.443418838967798,22.948195796519297,39.53358465633584,29.495627820683055,10.803374157663692,3.7842881835092665,-3.3004501129573587,3.2021102660378347
1010.0,7.1567822490209885,10.345440804840571,9.030663295339037,12.975188993232678,-7.426773831115557,-14.002723767787609,1.0284225945092098,-0.7441712886018362,2.3330152712021675,2.7274281994265195,3.1969034997607917,3.6421159723554095,-2.8217731970948035,-1.4204716544863198,0.37612770976450055,0.3940602880954104,10.363961185360544,11.396246776498645,18.75681444515795,25.846561305569626,8.977078246476053,16.047802962290877,17.272026857582297,16.725109353972123,8.691099286209957,6.608284630333661,13.242811718632204,12.64126549103031,15.803860299660467,12.309735553689903,14.881781506917479,7.872730238887622
1011.0,-0.17273236296857722,3.1315935886874913,-0.6979442659941985,0.5978711460196047,3.9657837105087452,0.22492573504884092,2.990910510570811,0.04461216570290687,-2.9677716049656597,8.147586112621589,-6.230146932157558,5.050612347506237,-2.100809231150291,-0.4307032485143321,0.6876541978215869,-0.6080506352077885,-0.09449485856915832,2.671439467283443,14.629832473561098,14.926119934060063,10.460857089786943,3.862045775734477,6.636649745709168,1.359712960384741,-2.8366315834664335,1.563404235010389,13.71758354714727,18.296391839751056,0.20834789183577412,0.024961527515817452,0.9189766983647993,-1.0426817845871987
