69.998
81.757
98.589
94.136
125.38
93.383
93.421
94.316
121.04
100.12
90.397
124.08
97.373
128.35
100.32
102.3
102.2
105.94
108.19
120.85
121.95
105.21
137.3
110.67
80.127
91.945
89.076
137.38
96.62
92.166
90.254
116.88
104.4
93.79
124.72
98.353
127.31
89.769
87.947
93.047
92.289
95.398
112.21
119.88
106.65
128.91
108.52
80.147
104.41
141.85
85.467
79.521
91.126
126.9
119.71
66.722
111.15
65.332
110.1
86.317
82.578
86.813
89.039
90.598
105.77
108.36
107.41
121.38
90.088
98.77
136.74
93.254
94.998
104.73
113.54
123.32
89.295
121.16
87.342
120.37
92.641
90.188
93.403
96.228
95.409
107.05
117.45
103.69
134.02
103.28
145.45
104
106.32
122.25
119.45
119.06
112.76
134.6
107.89
134.03
112.82
113.48
109.11
118.88
117.22
122.11
136.29
123.28
142.66
123.27
112.82
143.59
126.62
139.61
127.89
126.09
143.14
135.55
161.71
144.85
146.97
144.55
145.89
142.86
133.09
129.59
140.07
137.75
138.73
88.683
81.986
125.49
107.55
73.718
118.5
79.185
120.79
85.636
90.601
86.878
87.771
88.515
90.047
100.1
105.38
105.04
78.734
94.264
128.43
131.55
79.351
126.05
79.318
117.74
104.32
103.13
99.135
105.84
107.19
109.12
114.72
100.19
117.53
98.126
125.96
127.63
80.839
119.5
85.09
118.19
103.71
104.78
99.07
105.29
107.37
98.891
99.561
88.338
108.1
88.476
104.91
121.55
131.81
124.4
131.23
130.17
131.65
132.1
135.77
132.3
123.54
142.29
125.02
144.69
128.38
101.33
107.88
113.64
122.11
125.1
129.14
127.29
123.08
123.04
128.79
144.38
124.65
155.24
130.75
94.301
47.759
97.825
80.609
79.811
81.583
78.73
80.841
86.872
103.19
99.169
109.02
73.53
104.48
69.659
122.74
127.19
125.44
115.12
120.78
124.55
141.14
132.69
145.81
126.85
102.32
78.344
82.305
80.129
78.814
80.948
87.684
102.18
105.16
107.64
73.865
123.79
127.02
125.59
118.36
122.07
124.47
130.51
130.81
150.71
124.27
49.522
38.26
53.746
49.576
91.772
128.55
104.71
107.43
101.17
52.19
59.147
56.189
91.168
127.09
103.77
107.14
98.007
57.098
46.184
88.338
126.76
107.73
103.33
99.235
37.652
96.69
133.61
97.767
103.37
104.3
96.491
131.78
101.47
103.78
103.4
96.923
106.06
96.696
74.483
102.28
113.68
71.604
123.3
93.949
98.093
