stim1,stim2,lLO_toolloc,lPFS_toolloc,lPPC_spaceloc,lAPC_spaceloc,lPPC_depthloc,lPPC_distloc,lAPC_depthloc,lAPC_distloc,lPPC_toolloc,lAPC_toolloc,rLO_toolloc,rPFS_toolloc,rPPC_spaceloc,rAPC_spaceloc,rPPC_depthloc,rPPC_distloc,rAPC_depthloc,rAPC_distloc,rPPC_toolloc,rAPC_toolloc
boat_1,car_2,1.2003815238721098,0.9989379868657838,1.3030963098283204,1.2575718410932408,1.73132396619195,1.0064506586957696,0.9930569187004317,1.0570586600384506,1.0604663842659758,1.2719845668526981,0.8046950293572325,0.8577508165104178,0.8006569608455237,0.858076950902606,0.7388702220891614,0.9985780049896538,1.1912289375513292,0.9871662097641,0.9293969771922839,0.8665252532944526
boat_1,car_3,1.143679670669111,0.9632854737293356,1.3492057624581224,1.3401683458995577,0.5063839229870599,1.1159058994062936,1.2348717134538845,1.3044298487694501,1.1621776694958645,1.2488052666977765,1.2317004793346866,1.1630748959863786,1.166546480802313,1.2145457124892474,1.2573080775654555,0.9102716910612186,1.0566587779444108,1.0200267808697943,1.223987523598054,1.2542709146850584
boat_1,car_4,1.2077493100192294,0.9833530555891068,1.0169874529137586,1.0244797671320767,1.3629323114224388,1.1230614657366544,1.029737569481236,0.802754236000923,1.1382411235787409,0.9250371677258253,1.3262085312533891,1.0393034554038072,0.9994148139016368,0.8404947457608359,0.5314619481692884,0.6843369449444578,0.932377550367667,1.0067469529996074,1.100388432413524,0.8899205634148343
boat_1,car_5,0.9105966584114368,1.1605086218067757,0.6287485140440048,0.9696509750913749,0.47353103196781665,0.7496377274695282,0.8899329973093955,0.9823394615391261,0.9303141882816724,0.9814030311214934,0.856905592866762,1.1976772777632347,0.7650322225431377,0.8706373401527362,0.8684587102379046,1.3088862102077832,0.6954337024107269,1.218966326811032,1.1424649612573212,0.6378426211333943
boat_1,guitar_1,1.0689091808241609,1.0969023086166874,0.5885553097843457,0.8740260625419564,0.8123350393025376,0.8057034077742755,0.6260000016433053,0.8468443793932868,0.7213806361600881,0.767036666308278,1.2395461855690033,1.200321581673976,0.790979628522929,0.6585474220185366,0.9768257396953917,1.1561428765560136,0.5977243211201777,0.9620792705636342,0.9605161185089047,0.5445263729760019
boat_1,guitar_2,1.1120203044158103,1.0985958485051686,1.1406816444997703,0.7795289683813333,1.189259467531128,0.9245938349582639,1.1091912519679734,0.9662695106771214,1.0726864480685012,1.0450622887199952,1.0013380562688008,0.9179153514759517,1.313804089150194,1.3545611185199642,1.199958278848482,1.137446082335209,1.6453877828656998,1.0074395362157722,0.8809819218783428,1.0612384523372005
boat_1,guitar_3,0.8988888491911751,1.2077283441281073,1.019787663485042,1.0522688532227007,0.9274329387734175,1.2361550885673611,0.95645301522358,0.9876636299890552,1.2264695126682825,1.3059167030548888,1.0614291772412625,0.9750825272272802,1.1903583611753417,1.1839301165025788,0.5118743688256076,1.1454055882455834,0.8333045364026699,1.223503489648518,1.0381420343903371,1.4025165273411535
boat_1,guitar_4,0.9266971192648544,1.0117023324415964,1.1107367771017131,0.8670585278867493,1.41272528465782,1.1812835486294961,0.9409049605750683,1.0664603997849376,1.1098719507866834,1.1116727937332145,0.8898993109670977,0.8885489130163324,1.3015552840794458,1.0886173506676706,1.3924666742701384,1.3835262021173929,1.5177677782712637,1.2237486974358425,0.7751086289113356,0.975729356593727
boat_1,guitar_5,1.2357727665629805,0.9547627282940399,0.8048275182700693,0.9396702163239523,0.4727962169137898,1.273758676937101,1.3135437328417907,1.0281569251727305,1.2064889480942136,1.1048548766351556,1.09736371380089,0.9138663656130517,1.2445098388070814,1.3982866992270815,1.4166028791333007,1.2030666362757187,1.5031898953262979,1.103644943630444,1.1839970774998563,1.118555913587297
boat_1,lamp_1,1.3897571999092935,1.2593882949039064,1.2339099021648356,0.9150506716788487,1.4997137867699777,1.4166383850382804,1.509218306756451,1.0730604959611318,1.2422714641182215,1.0861473545151552,1.4807238061876002,1.311971069817517,1.519146833787647,1.3614911620663968,0.8978387873647504,1.053489598997684,0.8930257297177018,1.1213737596904445,1.3879293604257188,1.235687058697916
boat_1,lamp_2,0.8991358178410157,1.3215063501626576,1.0402164889079752,1.0870832595063755,1.5787665210305466,1.0072554353828242,1.0654113798278528,1.085744445841386,1.374880458488903,1.2921017296722392,1.0767879057911642,1.068972209962154,1.4716556926677875,1.18252231762323,1.200215330939134,1.4386802044861153,0.9404367252322411,1.2554140335719397,1.0117419466979218,1.3832147087296174
boat_1,lamp_3,0.8274536895752652,0.9745249603522064,1.0120348674800472,0.7320148734561203,0.3636287368396557,0.8732861273410819,0.7262189421408738,0.9152949414280449,0.7612184851651406,0.8490853452558258,0.9599451616347247,0.9679239679509954,0.9289166843470027,0.7249783621571158,0.6784056245397805,0.6664037399896428,1.0096084048926794,0.6223643211517695,0.7591772429713535,0.7215000506821536
boat_1,lamp_4,1.1745049217348087,1.2861694268734085,1.1082024592146933,0.9814036355062122,1.0338410268008253,1.0117839151139445,1.2823938233707342,0.9740500329615036,1.2644185761952265,1.2169771081429843,1.1632431296014851,0.9961836427176296,1.2982297203468527,1.1412953155461203,1.369449916027013,1.310890846565507,1.3121747819635967,0.9920022303677701,1.232475992047518,1.1280661468927025
boat_1,lamp_5,1.053435455420333,1.172204085113039,0.982320423038247,1.4301582774298223,0.23834526801376155,1.0413502142337874,1.1569148624204413,1.3629914601519895,1.2992515527314357,1.2551581552087068,0.8598593032357233,1.0909708437848087,1.2263491778687603,1.1474883516001613,1.443402995459844,1.4350887674862471,1.1795037343253043,1.4415408334979052,1.4824873662896962,1.3642096262355623
boat_2,boat_3,0.649519769120565,0.9346448020231146,0.9301595313548554,0.8102180724918101,0.952117880294102,0.905177974632669,0.8014051684178576,1.0911422684151186,0.7994414929465568,1.07062408879912,0.9396421572584465,1.0993846395154243,1.1341988608065154,0.9927512924439506,1.0341126634141469,0.6036961553382039,0.9799081478162477,0.7201041118553115,0.44580075013747933,0.8935094184491161
boat_2,boat_4,1.3109877790959552,0.9929663412424788,0.9525165467881069,1.225362775419778,0.8191243378787327,1.1759240460543467,1.126631721515206,0.7926040404054567,1.1480562820549838,1.1879811978827401,1.0855994133441227,0.9729015381042655,1.0914098298683448,0.8273632025623816,0.8163762967695593,0.7757728428247224,0.7304757250809522,0.968382228935685,1.082976068763417,1.1978165925783792
boat_2,boat_5,1.0330656869204493,1.0776978657557048,1.2897261721747073,1.3738933997532723,0.8085401469171993,1.324848843747535,1.3818968301603893,1.4843318221296053,1.2150948353933013,1.3270559907652781,0.9884303028191532,1.0545059217498551,0.9116226073564903,1.1418884919658059,0.6758708062567595,1.0167778077010083,0.8941619404167228,1.2258929613525742,1.4635695191093474,1.1684355261291222
boat_2,camera_1,1.1638620667446877,1.134677484422063,0.9629377478685763,1.122705194808815,1.2411349517873982,1.037805450577092,1.1633756080393378,1.032812587584469,0.9141841919450191,0.7654277600927711,1.0982629399326977,0.8695396711468732,0.8885209857579041,0.9505652588643386,1.0365596212771888,0.880929822224809,0.6889979777088884,1.0065320530924342,0.6280022732087239,0.8593768993258507
boat_2,camera_2,0.9869886678904387,1.131966731963341,0.719160879739848,1.1985727751207318,1.0309782388128013,1.0457968250713612,1.0541757384145962,0.9775587212658018,0.8031549379357068,1.0773148255504372,1.0919430833573627,1.1715057247761325,1.1314481497913547,0.8722458290501319,0.9256208602868709,0.9466951180915245,1.0068767186416299,0.9765846655269079,0.8331927227550493,0.8125023077597
boat_2,camera_3,1.1089875782475032,1.141597761217915,1.2183835098299185,1.1192200931966905,1.2596756242821767,0.72249778356264,0.8268017611183467,0.9854989408491475,1.1420693795247814,1.0750350528813075,1.0769173380182422,1.1268557532954837,1.2119564691833145,1.05382946954752,0.8374307322253692,0.9469426775063176,1.3150441081363076,1.0019130963862253,1.2761790579455006,0.8814648755257318
boat_2,camera_4,1.2919024014641423,1.1501882132486287,1.2826450397945166,1.405450518388635,1.2027438261429917,1.6240318450286,0.9670167964942582,1.4913382533764565,1.1071481575882312,1.43480200301588,1.1715067535276955,1.0564200119041947,1.1483024591723479,0.948397389690358,0.7296669203881145,1.124285831143226,0.8471013240436679,0.9998023676867905,1.4531590614770964,1.1545922779371935
boat_2,camera_5,0.7182964533405702,1.0261744013667908,1.0720498852313831,1.3639980572682424,1.078822746204659,0.9961566040235907,1.364045003779664,1.1027514841653279,0.9291344546049718,1.0479585341104953,0.8078065340542279,0.8796409492796815,1.096286220094319,1.3570601776635336,1.015041083937012,0.7357117008865588,0.6751249761823461,0.8148533081316887,1.2610746226355212,1.0129268542254117
boat_2,car_1,0.9760794260218975,0.9545879456180123,1.0060532885021105,0.7081711613234458,0.5619465360122093,0.8677555574327942,1.1390441574020835,0.6215007786959403,1.1179621458680484,0.8745429666458652,0.9740843290183292,1.0270201811346191,1.1500751472794661,1.1584867380955082,0.9601471411360806,0.8335250383208128,1.0534635509213588,1.1580126185166322,0.9587919109222014,1.1069148881671418
boat_2,car_2,0.9782950691309901,0.9758976321386593,1.2277281647074894,1.0415578200464843,1.2514097247303724,0.9886365193902781,0.9645611258422132,1.271562669771185,1.1178722060909903,1.0823579385891415,1.1772674673439374,1.0281291366965608,1.1469753784750867,1.3410322217579176,1.1487606401876909,1.222531332148442,1.030807622414191,0.9854352763104702,0.8929846145177482,1.2255573824648285
boat_2,car_3,0.8761310840511758,0.8718580415663247,0.9360115294351495,0.6847054601476317,1.1675092599294379,1.1911872466358786,0.7967399833179751,0.822079311884226,0.8394815884082817,0.91421941724555,0.8583572397590873,0.9976268284264149,0.680171987919787,0.6317072050181043,0.4979630411952193,0.773475633542087,0.2526464379342279,0.8385859423097137,0.6494481965231955,0.587182330117686
boat_2,car_4,1.2373570403733118,1.099426494501192,1.1617439872333002,1.2310296142391866,0.9691502637510025,1.1887185220765366,1.189450229432643,0.8967667096004464,1.2355586165040813,1.1169925133569754,1.1592570341256188,1.2289989504223329,1.0163608061284701,0.9194386927750635,1.3941442855395414,0.788225809608862,1.5022405500692275,1.2192941235528667,1.0855141345246797,1.5325006794105311
boat_2,car_5,1.4821103119077232,1.3738921819371177,0.8442557774354502,1.1564874807538217,1.2050907618153388,1.3931356443597065,0.9986438751793811,1.4618338639572706,0.9161036048186723,1.2828260630237858,1.0240659416010267,1.1389629283877378,1.2240515684569104,1.2365854519241084,0.8265985289057802,1.3665546732269578,1.3958217662794161,1.0750760746089096,0.9423607018736437,0.9391407614845626
boat_2,guitar_1,1.2800085864247808,1.3169631722745565,0.903150427700436,1.58069629210593,1.3301892606658126,0.985904773200648,1.296825681147027,1.246927309252907,1.1997992080839084,1.2266939462485924,1.1023382470097796,1.352560617525342,1.2311342879714537,1.065356075021142,1.0167447771039069,1.0687751821659643,1.1114287028132777,1.2807037236711718,1.0033579486648883,1.340047727667472
boat_2,guitar_2,1.0593666352964917,1.0693288307850195,1.090735758562663,1.153334732427804,1.3953642360853504,1.081441069938038,1.177583786611771,1.2233561361099723,1.035080855150927,1.085156794777814,0.9719767944202946,1.149842119432666,1.0755576111790632,1.2285129493322147,1.4239190500060201,1.2481447805609307,1.3181250338590411,1.199506726188114,1.3302361206374926,1.0198066300703437
boat_2,guitar_3,0.889379010256109,0.9119543667272043,0.9502520766609904,0.6002055311040737,0.5802034625721728,0.7002262947368213,0.5468668772607754,0.7603133864593683,1.1630164241817018,1.1357985362275993,0.8657702728609745,1.1843415126190469,1.1039523093811932,0.9113260641437999,1.2009948625870348,1.2152620585513652,1.3175678718357458,0.9513673477338239,0.9308056483887007,0.4946470573768451
boat_2,guitar_4,1.102444456768553,1.1865997852150305,1.57259497001594,1.1837204882143717,1.2276676311714656,1.0877657513733396,1.4018882269898456,1.2452439256958074,1.2809417309182434,1.1521711164420292,0.9274651316863185,0.9421536697505002,1.2083567203912573,1.3643195837467361,1.1397471116806106,1.410853357954651,1.367560809073632,1.2916478060350314,1.288754673355438,1.4192715797029072
boat_2,guitar_5,1.003293611316153,0.982612938217908,0.8120674192540314,0.9444011207108151,1.1810869242825428,0.7316614785240347,0.863869261151653,0.7673763632880968,0.8570981434483143,0.9417364258582915,0.9016263044565894,0.8328711455348127,1.266586544816748,1.203375732126668,1.0177318114115856,1.1482844739580498,1.2709025268433822,0.9336434535541756,0.5092084582558702,1.17138135135669
boat_2,lamp_1,0.8887433461986775,0.9766603773416466,0.9693295419526727,1.055344585754329,0.862806434266943,1.0441835239664863,1.1973020292561924,0.9308315179469904,1.4979080235139683,1.1425011900004194,1.1964485742113102,1.0296583831056334,1.070195264801748,0.897150805321673,1.561186108895145,1.1290997652710453,1.2539822446554592,1.251604303091254,1.4220806873358813,1.3170718466519926
boat_2,lamp_2,0.72742781872146,0.7758684134730627,1.1623888992405538,0.9368330775680783,0.7259821616850641,0.7290447186891706,0.526062640601818,0.6654428741251528,0.8012038763407969,0.7257402732110227,0.7504135818061021,1.1012444717237326,0.501145697278568,0.6554011569739462,0.6911386206057726,0.9016716098305445,0.6154245558693183,1.069630252945856,0.7708696583576476,0.585844152906641
boat_2,lamp_3,0.9602986390979015,0.8713855595077397,1.2803631357217784,1.1573170765752132,1.2469147035390524,0.8963665331582553,1.194259607220006,0.6132358154902848,1.0083605914502978,0.8915790354073247,1.0396082957237605,0.6976705228115605,0.6612757966251033,0.9940444648228416,0.7062579289587902,0.8538440846948935,0.35158775912269613,0.7947862020461416,0.6008670303440644,0.8447806744247437
boat_2,lamp_4,0.9647264934013153,1.2242665450263566,0.9718119133642248,0.6975267315081821,0.8259949402875189,1.260898865611396,1.0531912799623286,1.2005141003338549,0.9679611954187132,0.9061124163397506,1.0623463568317564,1.0156461941653412,1.3271762737601513,1.1382868909437596,1.238946854421575,1.3248425093230831,1.490183340626271,0.9099888085657515,0.9680840793544959,1.3187451339848861
boat_2,lamp_5,1.1356222890314709,1.1206475456798588,0.9597997510621555,0.4039200623793042,0.8942503870645718,0.9962078048001718,0.80822757132333,1.0760112583350634,0.9594068322953161,1.0504436668279105,1.075610928109232,1.1502229363435572,1.1414449354628613,0.9232846082590928,0.9288407104357922,1.343469008147926,1.5403448528081607,1.111777533436983,1.13038592225318,1.1061918768963312
boat_3,boat_4,1.0820688354185242,1.138306709028007,1.1195982530409392,1.110049475488206,1.7780348007758089,1.13666676012369,1.223416602958741,0.9969388737455265,0.9602572455415569,1.0964911412710174,1.0008601567333144,1.0344687751727484,0.7183586573189769,0.8269820087587415,1.3944072683354611,0.7344017896326518,1.2545647465826757,0.6390720159831287,0.9376454616092718,0.817094644056712
boat_3,boat_5,1.0284999819316718,1.0328388600142488,1.0708504478858194,1.2149217931659329,1.6052811739733153,0.8060123660317666,1.1472611304246774,0.8013637172683998,1.15832764979988,1.0686960742050169,0.8697758588070856,1.1807153282193708,1.035622011817178,1.1509101180719885,1.2768129059842368,1.1161584729353566,1.3179504016809651,1.3349113191526991,1.1408759275179945,1.0069780060724605
boat_3,camera_1,1.0030590588713602,1.223876634828207,1.3968340009686147,1.3438312075838357,1.682849172209198,1.3500256840084668,1.1749640010226419,1.2514755687718082,1.0516173020366375,1.2742930347282004,1.0123405654993411,0.899727894965231,1.2512643232072227,1.2034930722925834,1.1460823668428448,0.9791009757400955,1.3365822030223025,1.0017062664131524,0.713082733086225,1.0570479129687516
boat_3,camera_2,0.9350919878619043,1.0756801507583376,1.1689446170331146,1.0494785823353157,0.3784445322453871,0.6578259558037962,1.0423023177499695,0.9236980842121636,0.8324937101671906,1.0431409722777782,0.9468459931638409,1.0988788468588675,0.8347490136818411,0.8406142145472962,1.0367853435121173,0.844659266030659,0.7959975880528702,0.8581836851319448,0.6966561670777227,1.1501965094740176
boat_3,camera_3,0.9001470891076265,0.728639230657941,0.7987102319087167,0.9165283964261924,0.5640712864622979,1.0320468803415268,1.119946723420469,1.1304302578307364,1.0382113070643222,1.173667645008401,1.0827601826797957,1.0392041306827107,0.8792295561202111,0.9274603354131656,1.2693553459672198,0.7186695342189149,0.9335421085849125,0.7249743193426841,1.0892817485545216,1.0328872223021615
boat_3,camera_4,0.9545199503288845,0.9769446506656161,1.0380031500528557,1.047680535219569,1.125368614348487,0.9882583521867082,1.3463894731689998,0.8295044601782375,0.9888784777754616,0.97134964752512,0.6930396836981951,0.9358243100303417,0.8905277374706294,0.8505690777774382,1.172050102122338,1.0195993994454247,1.1780215723326843,1.0535927369291838,1.3102906495857645,1.0899551340452576
boat_3,camera_5,0.7222064698490172,1.0910639534244253,1.0163517455732147,1.105350929270146,1.6386309420478913,0.9943374729157647,1.442050965422949,0.9565787812458169,0.9491838829866794,0.8076160543325686,0.7150975638695098,0.7880579185013726,0.9868216472270278,0.8302844168772896,0.7388365111607114,0.7366957969645096,1.3011703120240876,0.8692595212214983,1.1397105807478454,0.6325329734193752
boat_3,car_1,0.9915669347037811,1.0297371733508702,1.0156583448260985,1.0116331988707883,1.4589664615958144,1.2924826099509164,1.0737652772232607,1.3136947197023385,1.2348554612664517,1.2578451575532394,0.893453829914064,0.9736489449151866,0.757739653880104,1.3498613271468585,0.8533821302045991,1.0195762986407058,0.8845447997956559,1.0367339321303335,1.009918034527758,0.9974368320398846
boat_3,car_2,1.041628721718057,0.9943734069812648,1.1614875971616838,1.104344681880542,1.660489281488955,1.1055060211710621,1.2194640632080778,0.8636895207145585,1.173187346023337,0.9431635056143299,1.3369052613162231,1.1813821761786016,0.9970813952053521,1.2025687075196971,1.0341227640675488,1.3201355517628088,1.018603630299205,1.247799006931136,1.159522030474759,1.3008299342668859
boat_3,car_3,0.8364061940392107,0.9627623592060095,1.1091657561097636,0.8415802921395656,0.3461848709605744,0.7317512426376649,0.7896706192399898,0.6768702083247919,0.7144501628660888,0.7210976234670138,1.141340665396436,1.0938984750618475,1.0981114413886837,0.9854189701831642,0.9049555080144518,0.8686003844468153,1.1027231410106393,0.9129257190940331,0.7192050977102318,0.7337545030229723
boat_3,car_4,1.1648636504336312,1.0542536378460492,0.9322791918194475,1.126992581338615,1.4122794205531923,0.8892776762063047,0.7569022134904904,1.0044870965961532,1.0650577907585894,1.1578387969091382,1.062604493744984,1.0012844575606619,0.8839058445464861,1.171394862573896,0.9975033222710223,0.9044317620509486,0.9384628708770206,1.0945186254592363,1.0259345859946443,0.8577256772465786
boat_3,car_5,1.2772064098833658,0.8706598806944885,0.7612866130997861,0.7093666896933961,0.3132710469021567,0.9037080682478753,1.091224971307058,0.7548434480921652,0.9481866794593059,0.951733798084743,1.0923990534125638,1.0925305475606442,0.8692849015998978,0.9790371193534075,1.067151029172025,1.0985678051229302,0.8653668265926873,1.2162630782416284,1.0664933337131541,1.1145546222939438
boat_3,guitar_1,1.242631458678988,1.3123900137774367,1.349077404344528,1.1812604823701764,0.9831961690206248,0.9700646576249738,0.7807624432442988,1.0783620210938052,1.3115678203246797,1.323057756538217,0.9275361848892639,1.0158120807583095,0.9011600565301173,1.1489947499998143,1.2330952352876852,1.045012083707456,0.9092725923699696,1.0023438845976786,1.1406660721598438,1.3457072607742528
boat_3,guitar_2,1.0585049339302646,1.127048880833598,1.0642321343785692,1.2882506482047251,0.8305263959684526,1.398498422898562,1.5257890459901144,1.223872239140766,1.0130926248442784,0.9314512906141944,1.112867161125361,1.1847744895583423,1.3648561869492362,1.0762343039480111,1.3321921451430088,1.2832676266245846,1.2373746918976987,1.3255853647177833,1.3470397749406677,1.5646488291646792
boat_3,guitar_3,1.1659469728058929,0.8320072918267606,0.8617834557309485,0.8306101060787252,1.176447672380533,1.0437876884834152,0.8004340621243021,1.1852381376705292,0.8997316928375794,0.7176204245112809,1.1103742547550006,1.1028711653484593,0.9355743919951589,0.7863917474539868,0.4543151309709509,1.0874561157498543,0.7376717554903367,1.1293649086440687,0.7202468005271732,0.7019010962344663
boat_3,guitar_4,1.2522480146075903,1.2659015336373298,0.9986123515925748,1.352506350551676,1.529457266471943,1.1634714261697785,1.3116184483155873,1.030231980395533,1.1781716395058561,1.0288894370573456,1.336983204639571,1.2204842251864687,1.2877861724862776,1.2672875162543156,1.5095393045653254,1.3524307997097078,1.085628379084552,1.3184262195518373,1.2615258274463694,1.3185177251291835
boat_3,guitar_5,1.0512636530052688,0.9927711504803507,1.1803443284333424,0.863200562813961,0.3980321854502954,0.95033133258895,0.7558049617842406,0.9409679920826461,0.72610073560812,0.7491471958081192,1.1893990946634856,1.1136333872453485,0.9991473061582292,0.7270227872201906,1.1492813727679607,0.9645805716182148,1.4571238248584568,0.9006054103395613,0.8034228706091289,0.807867885121134
boat_3,lamp_1,1.1088462188265111,1.0743867911042326,1.1730158768147496,1.2532866744592739,1.6871747155868624,1.2367801569720411,1.2054285108578842,1.3128217457274562,1.174928985134024,1.0558454405496105,1.1631109064045797,0.8789660535180256,1.2331678779154056,1.0693518091423377,0.7432611754136901,1.1851057181134723,0.8557027143308507,1.0134987430122837,1.3841886059333564,1.0426783933000567
boat_3,lamp_2,0.9081578522727389,1.084797931042908,0.923501558503943,1.0276537094776141,1.7237215543568511,0.9371649957073592,0.9719049900312408,1.1455444154111059,0.9658535061265981,0.7466325209266464,1.0163992404625002,1.0296505771242142,1.1753780228685946,0.9336324835229383,0.9133780301252725,1.0697993461562878,0.8525700863729722,1.0061792707570205,0.8845222106001466,0.6489849674604491
boat_3,lamp_3,1.049946464883775,1.2078169539940355,1.2629478619872747,1.5120555753599874,0.2355149674387902,1.547351580187124,0.7983413810953865,1.4901515185246432,1.342298178284402,1.414649305973502,0.7805627143853769,0.9859560415759462,1.2304174317932215,1.2340805041042777,1.1856808854811918,0.9561140745528883,1.2373991560755147,0.9876792278278608,0.885524854434188,1.0785241458969377
boat_3,lamp_4,0.9839116388594458,0.9939827050261676,0.6378257995551762,0.9077916452461985,1.0441881952303076,0.7118343882966639,0.8263717938973336,0.8028043451944984,0.917928133276451,0.826228030697312,1.4100406012772482,0.9955242181020316,1.2259119311198532,1.1593262999348195,0.9990835273186971,1.347269121484976,1.1311672499969425,1.2356213483429384,0.9007652329244562,1.0764909192166876
boat_3,lamp_5,1.1733593624660843,1.2657205687612694,0.9988980459016383,0.4931806886044162,0.3688818000473928,0.6263689174464155,1.0565472124435695,0.7366516731180175,0.8420418189909775,0.8950724907502274,1.4161346526628353,1.104121726162996,1.3038633982754764,1.0651199251788377,1.2783271637107272,1.395891239902937,0.9813548548679879,1.3014646704006145,1.1511073584466252,0.9154725992921907
boat_4,boat_5,0.9863723134740287,1.1621066832902263,0.6837193442059418,0.868660276021744,0.28359308396193683,1.17229311421752,0.8076074024940594,1.233201010848899,0.9024686796708301,1.0035442821073732,1.236485699497306,1.17795321966533,0.8678375262831242,0.994609196652723,0.6896785367950901,1.0757973755338,0.8576414442522491,1.1650690642141504,0.9542368204829484,0.9131844311365659
boat_4,camera_1,0.9326447625071504,0.8256453810149109,0.7249800143097718,0.8658437416722159,0.4117727649480757,1.1704943129538141,0.5818245055005646,1.1285332960060963,0.919415109466579,0.8943576766566778,0.9555372545462055,1.0874509885345267,1.2176181413383076,1.0737320622510675,1.1982616306221343,0.9118861330231361,0.5827979583832741,1.1537641318967118,1.360343998263449,1.0672578820524077
boat_4,camera_2,0.8719562181432864,1.0938230796442803,0.7487007377468674,0.8753081856052154,1.6528658459385135,0.9132955221375342,1.0033632895125384,1.0803862093093242,1.2009511912602198,0.9126674599492303,0.8857101981055289,0.8281235112003463,0.8219650292577589,0.7433038873257969,0.5518499755840434,0.7585707960987321,0.9835207428354,0.8165968976324769,0.6239370738127494,0.8155939690684572
